Data Source Identifier;;Message Type;Service Identification;Time of Track Information;Position in WGS-84 Co-ordinates;;Calculated Position in Cartesian Co-ordinates;;Calculated Track Velocity in Cartesian coord.;;Calculated Acceleration;;Mode-3/A Code in octal representation;Target Identification;;Mode-S / ADS-B Related Data;;;;;;;;;;;;;;;;;;;;;;Track Number;Track Status;;;;;;;;;;;;;;;;;;;;;;System Track Update Ages;;;;;;;;;;;;Phase of Flight;Measured Flight Level;Calculated Track Barometric Altitude;;Calculated Track Geometric Altitude;Calculated Rate of Climb/Descent;Target Size & Orientation;;;Flight Plan Related Data;;;;;;;;;;;;;;;;;;;;;;;;;Vehicle Fleet Identification;Pre-programmed Message;;Estimated Accuracies;;;;;;;;;;;Alert Messages;;;Tracks in Alert;Holdbar Status;;Special Purpose Field;Reserved Expansion Field;
SAC;SIC;MESSAGE TYPE;SID;TIME;LAT;LON;X;Y;VX;VY;AX;AY;CODE;STI;CALLSIGN;BDS;MB DATA;ADDRESS;COM;AIRBORNE;GROUND;SPI;ALERT;EMERGENCY;SSC;ARC;AIC;B1A;B1B;AC;MN;DC;TYPE;ECAT;VDL;MDS;UAT;TN;MON;GBS;MRH;SRC;CNF;SIM;TSE;TSB;FRI/FOE;ME;MI;AMA;SPI;CST;FPC;AFF;PSR;SSR;MDS;ADS;SUC;AAC;PSR;SSR;MDA;MFL;MDS;ADS;ADS;MD1;MD2;LOP;TRK;MUL;FLS;FLIGHT LEVEL;QNH;ALT;HEIGHT;RATE;LENGTH;WIDTH;ORIENTATION;SAC;SIC;CALLSIGN;TYP;NBR;GAT;OAT;FR;RVSM;HPR;TYPE;TURBULENCE;Departure Airport;Destination Airport;Runway;FLIGHT LEVEL;Centre;Position;TYP;DAY;TIME;STAND;EMP;AVL;;VFI;TRB;MSG;APC-X;APC-Y;APC-XY;APW-LAT;APW-LON;ATH;AVC-X;AVC-Y;ARC;AAC-X;AAC-Y;ACK;SVR;TYPENUMBER;TN;BKN;INDICATOR;SP;RE;
0;45;T;;07:21:54,367;;;-3648,0;+2251,0;-92,0;+27,2;;;5716;;;;;;;;;;;;;;;;;;;;;;;;;44;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:54,586;;;+2054,0;+327,0;+9,8;-2,0;;;5717;;;;;;;;;;;;;;;;;;;;;;;;;40;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:54,586;;;-352,0;+478,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;6;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:54,602;;;+4409,0;-1643,0;-64,5;+19,0;;;2131;;;;;;;;;;;;;;;;;;;;;;;;;35;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:54,734;;;+225,0;+379,0;+0,0;+0,0;;;5720;;;;;;;;;;;;;;;;;;;;;;;;;48;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:54,734;;;-1673,0;-6267,0;+134,5;-79,5;;;0745;;;;;;;;;;;;;;;;;;;;;;;;;45;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:54,781;;;-67,0;-139,0;+4,2;-1,0;;;1074;;;;;;;;;;;;;;;;;;;;;;;;;46;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:54,914;;;-3696,0;+2265,0;-92,5;+27,2;;;5716;;;;;;;;;;;;;;;;;;;;;;;;;44;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:55,000;;;+2060,0;+326,0;+10,5;-2,0;;;5717;;;;;;;;;;;;;;;;;;;;;;;;;40;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:55,070;;;-65,0;-140,0;+4,5;-1,2;;;1074;;;;;;;;;;;;;;;;;;;;;;;;;46;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:55,109;;;+4374,0;-1634,0;-64,5;+19,0;;;2131;;;;;;;;;;;;;;;;;;;;;;;;;35;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:55,125;;;-3723,0;+2274,0;-91,0;+27,2;;;5716;;;;;;;;;;;;;;;;;;;;;;;;;44;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:55,203;;;-1609,0;-6304,0;+134,8;-79,8;;;0745;;;;;;;;;;;;;;;;;;;;;;;;;45;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:55,617;;;+4342,0;-1624,0;-64,5;+19,0;;;2131;;;;;;;;;;;;;;;;;;;;;;;;;35;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:55,664;;;-61,0;-141,0;+4,8;-1,2;;;1074;;;;;;;;;;;;;;;;;;;;;;;;;46;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:55,680;;;-352,0;+478,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;6;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:55,688;;;-3765,0;+2285,0;-90,8;+27,0;;;5716;;;;;;;;;;;;;;;;;;;;;;;;;44;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:55,773;;;-1531,0;-6349,0;+135,0;-80,0;;;0745;;;;;;;;;;;;;;;;;;;;;;;;;45;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:55,859;;;+4323,0;-1618,0;-64,5;+19,0;;;2131;;;;;;;;;;;;;;;;;;;;;;;;;35;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:55,883;;;+2070,0;+324,0;+11,8;-2,2;;;5717;;;;;;;;;;;;;;;;;;;;;;;;;40;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:56,062;;;-60,0;+551,0;+0,0;+0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:56,078;;;-58,0;-142,0;+5,2;-1,5;;;1074;;;;;;;;;;;;;;;;;;;;;;;;;46;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:56,172;;;-3785,0;+2288,0;-82,0;+22,8;;;5716;;;;;;;;;;;;;;;;;;;;;;;;;44;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:56,172;;;-1545,0;-6676,0;+132,2;-85,8;;;0745;;;;;;;;;;;;;;;;;;;;;;;;;38;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:56,172;;;+4333,0;-1629,0;-64,0;+19,0;;;2131;;;;;;;;;;;;;;;;;;;;;;;;;35;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:56,211;;;-3821,0;+2305,0;-90,8;+27,0;;;5716;;;;;;;;;;;;;;;;;;;;;;;;;44;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:56,375;;;-1450,0;-6398,0;+135,0;-80,5;;;0745;;;;;;;;;;;;;;;;;;;;;;;;;45;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:56,383;;;+2076,0;+323,0;+12,2;-2,2;;;5717;;;;;;;;;;;;;;;;;;;;;;;;;40;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:56,398;;;-55,0;-143,0;+5,8;-1,5;;;1074;;;;;;;;;;;;;;;;;;;;;;;;;46;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:56,414;;;-3840,0;+2307,0;-90,2;+26,2;;;5716;;;;;;;;;;;;;;;;;;;;;;;;;44;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:56,523;;;-352,0;+478,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;6;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:56,586;;;-1422,0;-6413,0;+134,5;-79,8;;;0745;;;;;;;;;;;;;;;;;;;;;;;;;45;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:56,602;;;+4265,0;-1601,0;-64,5;+19,0;;;2131;;;;;;;;;;;;;;;;;;;;;;;;;35;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:56,664;;;-3859,0;+2309,0;-89,8;+25,2;;;5716;;;;;;;;;;;;;;;;;;;;;;;;;44;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:56,875;;;-3877,0;+2312,0;-89,5;+24,5;;;5716;;;;;;;;;;;;;;;;;;;;;;;;;44;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:56,883;;;+4252,0;-1597,0;-64,5;+19,0;;;2131;;;;;;;;;;;;;;;;;;;;;;;;;35;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:56,930;;;-352,0;+478,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;6;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:57,055;;;-1358,0;-6452,0;+134,5;-79,8;;;0745;;;;;;;;;;;;;;;;;;;;;;;;;45;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:57,109;;;-49,0;-144,0;+6,5;-1,5;;;1074;;;;;;;;;;;;;;;;;;;;;;;;;46;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:57,273;;;-1328,0;-6473,0;+134,5;-80,5;;;0745;;;;;;;;;;;;;;;;;;;;;;;;;45;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:57,414;;;+2083,0;+323,0;+12,0;-2,0;;;5717;;;;;;;;;;;;;;;;;;;;;;;;;40;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:57,422;;;-47,0;-144,0;+6,5;-1,5;;;1074;;;;;;;;;;;;;;;;;;;;;;;;;46;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:57,422;;;-3914,0;+2321,0;-89,5;+24,2;;;5716;;;;;;;;;;;;;;;;;;;;;;;;;44;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:57,500;;;-1297,0;-6493,0;+134,5;-80,8;;;0745;;;;;;;;;;;;;;;;;;;;;;;;;45;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:57,531;;;+4222,0;-1588,0;-64,5;+19,0;;;2131;;;;;;;;;;;;;;;;;;;;;;;;;35;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:57,656;;;-352,0;+478,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;6;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:57,844;;;-1250,0;-6522,0;+134,5;-81,2;;;0745;;;;;;;;;;;;;;;;;;;;;;;;;45;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:57,914;;;+4194,0;-1580,0;-64,5;+19,0;;;2131;;;;;;;;;;;;;;;;;;;;;;;;;35;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:57,930;;;-3955,0;+2331,0;-89,5;+24,2;;;5716;;;;;;;;;;;;;;;;;;;;;;;;;44;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:58,070;;;-1218,0;-6543,0;+134,8;-81,8;;;0745;;;;;;;;;;;;;;;;;;;;;;;;;45;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:58,078;;;-42,0;-146,0;+6,8;-1,8;;;1074;;;;;;;;;;;;;;;;;;;;;;;;;46;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:58,148;;;+4176,0;-1575,0;-64,0;+18,8;;;2131;;;;;;;;;;;;;;;;;;;;;;;;;35;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:58,281;;;-1187,0;-6565,0;+135,2;-82,8;;;0745;;;;;;;;;;;;;;;;;;;;;;;;;45;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:58,484;;;-4003,0;+2344,0;-89,8;+24,2;;;5716;;;;;;;;;;;;;;;;;;;;;;;;;44;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:58,484;;;-1158,0;-6586,0;+135,0;-83,0;;;0745;;;;;;;;;;;;;;;;;;;;;;;;;45;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:58,492;;;-39,0;-146,0;+6,8;-1,8;;;1074;;;;;;;;;;;;;;;;;;;;;;;;;46;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:58,531;;;-352,0;+478,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;6;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:58,695;;;+2099,0;+320,0;+13,2;-2,2;;;5717;;;;;;;;;;;;;;;;;;;;;;;;;40;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:58,703;;;-1129,0;-6605,0;+135,0;-83,0;;;0745;;;;;;;;;;;;;;;;;;;;;;;;;45;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:58,797;;;+1367,0;+365,0;+5,5;-5,8;;;0747;;;;;;;;;;;;;;;;;;;;;;;;;47;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:58,797;;;+4141,0;-1565,0;-63,8;+18,8;;;2131;;;;;;;;;;;;;;;;;;;;;;;;;35;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:58,945;;;-1096,0;-6625,0;+135,0;-83,2;;;0745;;;;;;;;;;;;;;;;;;;;;;;;;45;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:58,961;;;-4047,0;+2356,0;-90,2;+24,2;;;5716;;;;;;;;;;;;;;;;;;;;;;;;;44;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:59,055;;;-35,0;-147,0;+7,0;-1,8;;;1074;;;;;;;;;;;;;;;;;;;;;;;;;46;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:59,180;;;-1063,0;-6647,0;+135,0;-83,2;;;0745;;;;;;;;;;;;;;;;;;;;;;;;;45;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:59,305;;;+1484,0;+759,0;+0,0;+0,0;;;0741;;;;;;;;;;;;;;;;;;;;;;;;;49;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:59,305;;;+4109,0;-1555,0;-63,8;+18,8;;;2131;;;;;;;;;;;;;;;;;;;;;;;;;35;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:59,383;;;-1036,0;-6664,0;+135,0;-83,5;;;0745;;;;;;;;;;;;;;;;;;;;;;;;;45;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:59,453;;;-33,0;-148,0;+7,0;-1,8;;;1074;;;;;;;;;;;;;;;;;;;;;;;;;46;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:59,594;;;-352,0;+478,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;6;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:59,609;;;-1004,0;-6684,0;+135,2;-83,5;;;0745;;;;;;;;;;;;;;;;;;;;;;;;;45;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:59,633;;;-4112,0;+2375,0;-92,5;+25,5;;;5716;;;;;;;;;;;;;;;;;;;;;;;;;44;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:59,836;;;-32768,0;-32768,0;-8192,0;-8192,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;48;;;B;N;;;T;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:59,836;;;-972,0;-6701,0;+135,2;-82,0;;;0745;;;;;;;;;;;;;;;;;;;;;;;;;45;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:59,859;;;-30,0;-149,0;+6,8;-1,8;;;1074;;;;;;;;;;;;;;;;;;;;;;;;;46;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:21:59,945;;;+4071,0;-1543,0;-63,5;+18,5;;;2131;;;;;;;;;;;;;;;;;;;;;;;;;35;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:22:00,031;;;-945,0;-6717,0;+135,2;-81,8;;;0745;;;;;;;;;;;;;;;;;;;;;;;;;45;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:22:00,250;;;-915,0;-6735,0;+135,2;-81,5;;;0745;;;;;;;;;;;;;;;;;;;;;;;;;45;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:22:00,328;;;+4041,0;-1535,0;-63,5;+18,5;;;2131;;;;;;;;;;;;;;;;;;;;;;;;;35;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
